user_id,recency,frequency,monetary,avg_txn,last_city,fraud_txns,income_band,age,R_score,F_score,M_score,RFM_score,cluster,persona
U08103,17,51,54440.86,1067.467843137255,Mumbai,0,low,29,2,5,2,9,3,At Risk
U08104,19,38,62781.8,1652.1526315789474,Mumbai,0,high,51,2,2,2,6,1,Dormant
U08105,6,39,37030.05,949.4884615384616,Kolkata,0,low,36,4,2,1,7,1,Dormant
U08106,1,47,66019.48,1404.6697872340424,Jaipur,0,mid,49,5,4,3,12,3,At Risk
U08107,22,42,74370.03,1770.715,Pune,0,low,25,2,3,3,8,1,Dormant
U08108,14,47,57718.38,1228.0506382978722,Ahmedabad,0,high,37,3,4,2,9,3,At Risk
U08109,1,50,61662.84,1233.2567999999999,Jaipur,0,low,51,5,5,2,12,3,At Risk
U08110,2,52,81694.02,1571.0388461538462,Hyderabad,0,high,27,5,5,3,13,3,At Risk
U08111,21,43,48604.64,1130.3404651162791,Delhi,0,low,34,2,3,1,6,1,Dormant
U08112,3,41,41950.53,1023.1836585365853,Mumbai,0,low,49,5,3,1,9,1,Dormant
U08113,16,55,76129.28,1384.1687272727272,Ahmedabad,0,low,27,3,5,3,11,3,At Risk
U08114,9,45,47542.95,1056.51,Pune,0,high,38,4,4,1,9,3,At Risk
U08115,9,42,268037.83,6381.853095238095,Hyderabad,2,mid,22,4,3,5,12,2,Champions
U08116,24,37,71010.28,1919.1967567567567,Kolkata,1,mid,49,2,2,3,7,1,Dormant
U08117,16,40,59814.88,1495.3719999999998,Jaipur,0,mid,38,3,2,2,7,1,Dormant
U08118,13,36,186354.57,5176.515833333334,Bangalore,1,mid,24,3,1,5,9,4,Loyal Customers
U08119,1,55,75264.44,1368.4443636363637,Hyderabad,0,mid,31,5,5,3,13,3,At Risk
U08120,3,41,36290.46,885.1331707317073,Chennai,0,high,36,5,3,1,9,1,Dormant
U08121,5,43,192156.88999999998,4468.76488372093,Pune,2,low,46,4,3,5,12,2,Champions
U08122,2,48,63730.63,1327.7214583333332,Ahmedabad,0,mid,27,5,5,3,13,3,At Risk
U08123,45,37,67206.6,1816.3945945945948,Hyderabad,0,mid,22,1,2,3,6,0,Occasional
U08124,26,39,50729.479999999996,1300.7558974358974,Kolkata,0,high,35,2,2,2,6,1,Dormant
U08125,6,40,49257.71,1231.44275,Jaipur,0,low,53,4,2,2,8,1,Dormant
U08126,7,50,125604.06,2512.0812,Ahmedabad,1,mid,37,4,5,4,13,3,At Risk
U08127,12,49,54979.57,1122.0320408163266,Ahmedabad,0,low,48,3,5,2,10,3,At Risk
U08128,82,45,288946.89,6421.042,Hyderabad,2,high,48,1,4,5,10,4,Loyal Customers
U08129,3,39,135147.68000000002,3465.3251282051287,Hyderabad,1,mid,32,5,2,4,11,4,Loyal Customers
U08130,1,51,62207.79,1219.760588235294,Chennai,0,mid,30,5,5,2,12,3,At Risk
U08131,44,46,52542.78,1142.2343478260868,Ahmedabad,0,mid,47,1,4,2,7,0,Occasional
U08132,11,38,60032.72,1579.8084210526315,Bangalore,0,mid,54,3,2,2,7,1,Dormant
U08133,19,51,79801.15,1564.7284313725488,Hyderabad,0,mid,46,2,5,3,10,3,At Risk
U08134,25,40,48909.0,1222.725,Mumbai,0,low,31,2,2,2,6,1,Dormant
U08135,10,52,130748.07,2514.3859615384617,Ahmedabad,1,high,26,3,5,4,12,3,At Risk
U08136,9,42,51506.99,1226.3569047619046,Ahmedabad,0,high,48,4,3,2,9,1,Dormant
U08137,3,37,45564.83,1231.481891891892,Ahmedabad,0,mid,54,5,2,1,8,1,Dormant
U08138,1,39,133552.94999999998,3424.434615384615,Mumbai,1,mid,40,5,2,4,11,4,Loyal Customers
U08139,17,40,77589.62,1939.7404999999999,Pune,1,high,27,2,2,3,7,1,Dormant
U08140,7,43,120238.7,2796.248837209302,Pune,1,high,25,4,3,4,11,3,At Risk
U08141,6,46,359007.86000000004,7804.518695652175,Mumbai,3,low,45,4,4,5,13,2,Champions
U08142,10,41,119796.61,2921.8685365853657,Ahmedabad,1,low,48,3,3,4,10,4,Loyal Customers
U08143,19,42,83733.69,1993.6592857142857,Mumbai,1,high,41,2,3,3,8,1,Dormant
U08144,2,36,51096.83,1419.356388888889,Kolkata,0,mid,52,5,1,2,8,1,Dormant
U08145,8,40,47086.78,1177.1695,Jaipur,0,low,30,4,2,1,7,1,Dormant
U08146,15,47,161314.28,3432.2187234042553,Ahmedabad,1,low,39,3,4,4,11,3,At Risk
U08147,24,36,51943.61,1442.8780555555556,Chennai,0,mid,25,2,1,2,5,1,Dormant
U08148,8,39,265054.04,6796.257435897435,Delhi,2,high,46,4,2,5,11,2,Champions
U08149,2,62,146051.19,2355.6643548387096,Surat,1,low,29,5,5,4,14,3,At Risk
U08150,4,31,130136.57,4197.953870967742,Ahmedabad,2,high,43,5,1,4,10,4,Loyal Customers
U08151,27,35,99997.89,2857.0825714285716,Kolkata,1,high,38,2,1,4,7,1,Dormant
U08152,5,52,52784.22,1015.0811538461538,Mumbai,0,mid,32,4,5,2,11,3,At Risk
U08153,35,45,57999.61,1288.8802222222223,Kolkata,0,low,33,1,4,2,7,0,Occasional
U08154,11,41,39402.13,961.0275609756097,Chennai,0,mid,39,3,3,1,7,1,Dormant
U08155,24,43,68237.83,1586.9262790697676,Ahmedabad,1,low,29,2,3,3,8,1,Dormant
U08156,13,39,72549.94,1860.2548717948719,Hyderabad,0,low,53,3,2,3,8,1,Dormant
U08157,8,43,87662.09999999999,2038.6534883720929,Kolkata,1,high,27,4,3,3,10,3,At Risk
U08158,3,39,202637.66,5195.837435897436,Hyderabad,1,low,51,5,2,5,12,4,Loyal Customers
U08159,5,45,149280.2,3317.3377777777782,Hyderabad,1,low,49,4,4,4,12,3,At Risk
U08160,3,48,249040.18000000002,5188.337083333334,Delhi,2,mid,36,5,5,5,15,2,Champions
U08161,1,46,78820.45,1713.4880434782608,Jaipur,0,high,40,5,4,3,12,3,At Risk
U08162,10,43,56431.72,1312.365581395349,Mumbai,0,high,33,3,3,2,8,1,Dormant
U08163,3,30,36911.14,1230.3713333333333,Kolkata,0,high,55,5,1,1,7,1,Dormant
U08164,12,47,93237.53,1983.7772340425531,Chennai,1,high,48,3,4,3,10,3,At Risk
U08165,4,33,132498.03,4015.0918181818183,Delhi,1,mid,47,5,1,4,10,4,Loyal Customers
U08166,2,37,71078.8,1921.0486486486486,Ahmedabad,1,mid,23,5,2,3,10,1,Dormant
U08167,2,52,216734.62,4167.973461538461,Kolkata,2,low,28,5,5,5,15,2,Champions
U08168,33,42,85238.12,2029.4790476190476,Surat,1,low,27,1,3,3,7,0,Occasional
U08169,29,41,142341.09,3471.7339024390244,Chennai,2,low,41,1,3,4,8,4,Loyal Customers
U08170,10,43,61851.270000000004,1438.4016279069767,Bangalore,0,high,27,3,3,2,8,1,Dormant
U08171,42,51,176669.08,3464.099607843137,Chennai,1,low,37,1,5,5,11,2,Champions
U08172,22,42,223352.33,5317.912619047619,Jaipur,2,low,47,2,3,5,10,4,Loyal Customers
U08173,25,33,42624.21,1291.6427272727271,Chennai,0,mid,55,2,1,1,4,1,Dormant
U08174,104,38,35993.15,947.1881578947368,Ahmedabad,0,mid,37,1,2,1,4,0,Occasional
U08175,13,49,171641.22,3502.8820408163265,Surat,1,high,28,3,5,5,13,2,Champions
U08176,4,43,42045.88,977.8111627906976,Mumbai,0,low,46,5,3,1,9,1,Dormant
U08177,9,44,54293.44,1233.9418181818182,Ahmedabad,0,low,34,4,4,2,10,3,At Risk
U08178,6,52,78888.26,1517.081923076923,Bangalore,1,low,34,4,5,3,12,3,At Risk
U08179,6,47,80857.41,1720.3704255319149,Bangalore,1,high,50,4,4,3,11,3,At Risk
U08180,34,34,55000.68,1617.6670588235295,Bangalore,0,low,25,1,1,2,4,0,Occasional
U08181,7,45,122470.83,2721.574,Hyderabad,1,low,39,4,4,4,12,3,At Risk
U08182,19,38,151444.03,3985.369210526316,Bangalore,1,mid,35,2,2,4,8,4,Loyal Customers
U08183,20,44,43303.07,984.1606818181818,Bangalore,0,low,29,2,4,1,7,1,Dormant
U08184,66,48,84085.64,1751.7841666666666,Ahmedabad,0,high,53,1,5,3,9,0,Occasional
U08185,3,41,240408.49,5863.621707317073,Chennai,5,high,51,5,3,5,13,2,Champions
U08186,7,44,58044.01,1319.1820454545455,Delhi,0,low,48,4,4,2,10,3,At Risk
U08187,17,27,46991.8,1740.437037037037,Pune,0,low,46,2,1,1,4,1,Dormant
U08188,36,40,45559.81,1138.99525,Mumbai,0,high,25,1,2,1,4,0,Occasional
U08189,35,34,356618.85000000003,10488.789705882355,Delhi,3,low,38,1,1,5,7,4,Loyal Customers
U08190,37,29,37765.72,1302.2662068965517,Surat,0,high,40,1,1,1,3,0,Occasional
U08191,10,49,194011.52,3959.418775510204,Kolkata,1,mid,55,3,5,5,13,2,Champions
U08192,2,46,129636.44,2818.18347826087,Delhi,1,high,22,5,4,4,13,3,At Risk
U08193,2,41,101744.33,2481.569024390244,Bangalore,1,low,26,5,3,4,12,3,At Risk
U08194,10,38,56263.62,1480.6215789473686,Bangalore,0,low,43,3,2,2,7,1,Dormant
U08195,7,42,68911.91,1640.759761904762,Mumbai,1,low,55,4,3,3,10,3,At Risk
U08196,3,56,122428.73,2186.2273214285715,Jaipur,2,mid,23,5,5,4,14,3,At Risk
U08197,4,47,136797.28,2910.580425531915,Surat,1,high,55,5,4,4,13,3,At Risk
U08198,22,48,164984.44,3437.1758333333332,Surat,1,high,55,2,5,4,11,3,At Risk
U08199,10,32,58627.38,1832.105625,Chennai,0,low,52,3,1,2,6,1,Dormant
U08200,4,41,149902.25,3656.1524390243903,Chennai,1,high,25,5,3,4,12,4,Loyal Customers
U08201,10,47,169272.7,3601.5468085106386,Mumbai,1,low,51,3,4,5,12,2,Champions
U08202,2,51,257163.29,5042.4174509803925,Delhi,2,mid,28,5,5,5,15,2,Champions
U08203,6,40,48258.73,1206.4682500000001,Mumbai,0,low,54,4,2,1,7,1,Dormant
U08204,1,42,41919.32,998.0790476190476,Hyderabad,0,low,52,5,3,1,9,1,Dormant
U08205,23,58,169503.19,2922.468793103448,Bangalore,1,high,34,2,5,5,12,3,At Risk
U08206,14,39,36324.21,931.39,Bangalore,0,mid,46,3,2,1,6,1,Dormant
U08207,5,37,53611.520000000004,1448.96,Bangalore,0,low,53,4,2,2,8,1,Dormant
U08208,8,38,138869.48,3654.4600000000005,Surat,1,mid,34,4,2,4,10,4,Loyal Customers
U08209,7,39,49810.11,1277.1823076923076,Chennai,0,low,36,4,2,2,8,1,Dormant
U08210,12,31,49654.12,1601.745806451613,Delhi,0,high,48,3,1,2,6,1,Dormant
U08211,2,36,179097.16999999998,4974.921388888888,Bangalore,1,low,22,5,1,5,11,4,Loyal Customers
U08212,44,30,156861.13,5228.704333333333,Chennai,1,high,22,1,1,4,6,4,Loyal Customers
U08213,10,50,223042.85,4460.857,Jaipur,1,mid,45,3,5,5,13,2,Champions
U08214,4,39,41657.98,1068.1533333333334,Hyderabad,0,low,54,5,2,1,8,1,Dormant
U08215,15,38,33324.92,876.9715789473684,Ahmedabad,0,high,32,3,2,1,6,1,Dormant
U08216,4,48,299099.81,6231.246041666666,Delhi,2,low,40,5,5,5,15,2,Champions
U08217,16,57,280415.07,4919.562631578948,Mumbai,2,mid,35,3,5,5,13,2,Champions
U08218,48,38,55445.6,1459.0947368421052,Pune,0,low,32,1,2,2,5,0,Occasional
U08219,19,52,65513.32,1259.8715384615384,Hyderabad,0,mid,24,2,5,3,10,3,At Risk
U08220,10,53,72816.20999999999,1373.890754716981,Chennai,0,high,46,3,5,3,11,3,At Risk
U08221,20,41,47001.4,1146.3756097560977,Hyderabad,0,mid,51,2,3,1,6,1,Dormant
U08222,5,50,136790.49,2735.8098,Surat,2,low,52,4,5,4,13,3,At Risk
U08223,24,32,33237.63,1038.6759375,Chennai,0,high,50,2,1,1,4,1,Dormant
U08224,9,44,211426.57,4805.149318181819,Hyderabad,2,mid,26,4,4,5,13,2,Champions
U08225,14,50,158328.9,3166.578,Surat,1,low,29,3,5,4,12,3,At Risk
U08226,6,47,167999.11,3574.44914893617,Bangalore,2,high,45,4,4,5,13,2,Champions
U08227,4,58,105580.88,1820.3600000000001,Hyderabad,0,mid,27,5,5,4,14,3,At Risk
U08228,1,57,85796.25,1505.1973684210527,Chennai,0,mid,29,5,5,3,13,3,At Risk
U08229,14,43,133880.24,3113.493953488372,Jaipur,1,mid,31,3,3,4,10,4,Loyal Customers
U08230,33,42,61641.63,1467.657857142857,Ahmedabad,0,mid,22,1,3,2,6,0,Occasional
U08231,5,53,62448.69,1178.2771698113208,Surat,0,low,35,4,5,2,11,3,At Risk
U08232,16,39,318421.79000000004,8164.661282051283,Pune,3,high,24,3,2,5,10,2,Champions
U08233,16,48,135529.45,2823.5302083333336,Kolkata,1,low,38,3,5,4,12,3,At Risk
U08234,1,42,58337.15,1388.979761904762,Mumbai,0,high,35,5,3,2,10,3,At Risk
U08235,5,40,35086.47,877.16175,Surat,0,high,36,4,2,1,7,1,Dormant
U08236,19,46,183619.34,3991.7247826086955,Mumbai,1,high,40,2,4,5,11,2,Champions
U08237,12,44,66160.04,1503.6372727272726,Chennai,0,low,54,3,4,3,10,3,At Risk
U08238,4,43,326614.27,7595.680697674419,Delhi,2,low,23,5,3,5,13,2,Champions
U08239,3,46,182775.87,3973.3884782608693,Jaipur,1,high,28,5,4,5,14,2,Champions
U08240,13,44,71933.59,1634.8543181818181,Mumbai,0,low,26,3,4,3,10,3,At Risk
U08241,16,49,81098.42,1655.0697959183674,Delhi,0,low,36,3,5,3,11,3,At Risk
U08242,50,44,185059.99000000002,4205.908863636364,Delhi,1,mid,28,1,4,5,10,4,Loyal Customers
U08243,15,40,65364.32,1634.108,Hyderabad,0,mid,46,3,2,3,8,1,Dormant
U08244,36,39,37098.06,951.2323076923076,Chennai,0,high,46,1,2,1,4,0,Occasional
U08245,4,56,78135.96,1395.285,Bangalore,0,high,47,5,5,3,13,3,At Risk
U08246,18,37,255983.02,6918.46,Bangalore,2,high,36,2,2,5,9,4,Loyal Customers
U08247,54,41,304553.54,7428.135121951219,Chennai,2,low,43,1,3,5,9,4,Loyal Customers
U08248,14,44,63238.05,1437.228409090909,Pune,0,low,27,3,4,3,10,3,At Risk
U08249,26,41,39339.799999999996,959.5073170731706,Chennai,0,low,42,2,3,1,6,1,Dormant
U08250,8,45,104920.69,2331.570888888889,Mumbai,1,mid,39,4,4,4,12,3,At Risk
U08251,13,48,89106.31,1856.3814583333333,Bangalore,1,low,38,3,5,3,11,3,At Risk
U08252,24,37,207806.68,5616.396756756757,Ahmedabad,2,high,54,2,2,5,9,4,Loyal Customers
U08253,15,45,50219.74,1115.994222222222,Jaipur,0,mid,29,3,4,2,9,3,At Risk
U08254,21,46,63137.08,1372.5452173913043,Chennai,0,high,37,2,4,3,9,3,At Risk
U08255,2,49,266191.08999999997,5432.4712244897955,Delhi,2,high,42,5,5,5,15,2,Champions
U08256,5,37,64902.44,1754.1200000000001,Delhi,0,high,30,4,2,3,9,1,Dormant
U08257,68,34,208808.99,6141.440882352941,Chennai,2,mid,50,1,1,5,7,4,Loyal Customers
U08258,20,51,92075.56,1805.4031372549018,Bangalore,0,low,28,2,5,3,10,3,At Risk
U08259,4,47,45021.62,957.9068085106384,Pune,0,high,45,5,4,1,10,3,At Risk
U08260,7,39,50778.0,1302.0,Bangalore,0,low,54,4,2,2,8,1,Dormant
U08261,2,35,39313.44,1123.241142857143,Jaipur,0,mid,45,5,1,1,7,1,Dormant
U08262,6,47,75627.57,1609.0972340425533,Ahmedabad,0,high,46,4,4,3,11,3,At Risk
U08263,65,45,151450.80000000002,3365.5733333333337,Ahmedabad,1,low,51,1,4,4,9,0,Occasional
U08264,17,47,239510.36,5095.965106382979,Pune,2,low,46,2,4,5,11,2,Champions
U08265,72,50,43390.84,867.8168,Hyderabad,0,mid,40,1,5,1,7,0,Occasional
U08266,25,38,59781.11,1573.187105263158,Surat,0,mid,45,2,2,2,6,1,Dormant
U08267,28,49,69546.18000000001,1419.3097959183674,Kolkata,0,mid,51,2,5,3,10,3,At Risk
U08268,32,32,43232.64,1351.02,Delhi,0,mid,24,1,1,1,3,0,Occasional
U08269,9,48,41986.51,874.7189583333334,Hyderabad,0,low,50,4,5,1,10,3,At Risk
U08270,11,37,44932.520000000004,1214.3924324324325,Ahmedabad,0,low,51,3,2,1,6,1,Dormant
U08271,7,36,64665.19,1796.2552777777778,Delhi,0,mid,54,4,1,3,8,1,Dormant
U08272,18,39,120689.23,3094.595641025641,Bangalore,1,mid,45,2,2,4,8,4,Loyal Customers
U08273,32,36,46102.21,1280.6169444444445,Delhi,0,high,52,1,1,1,3,0,Occasional
U08274,18,41,70244.81000000001,1713.288048780488,Ahmedabad,1,high,52,2,3,3,8,1,Dormant
U08275,10,45,139626.78,3102.8173333333334,Ahmedabad,1,low,35,3,4,4,11,3,At Risk
U08276,3,41,79127.48,1929.9385365853657,Bangalore,1,mid,42,5,3,3,11,3,At Risk
U08277,22,42,46070.659999999996,1096.9204761904762,Jaipur,0,low,55,2,3,1,6,1,Dormant
U08278,8,43,66525.05,1547.0941860465116,Bangalore,0,mid,50,4,3,3,10,3,At Risk
U08279,44,46,206450.93,4488.063695652174,Pune,2,high,41,1,4,5,10,4,Loyal Customers
U08280,52,59,166037.09,2814.1879661016947,Hyderabad,1,high,51,1,5,5,11,3,At Risk
U08281,10,46,86521.23,1880.896304347826,Chennai,1,low,46,3,4,3,10,3,At Risk
U08282,24,39,221680.02,5684.1030769230765,Jaipur,2,mid,33,2,2,5,9,4,Loyal Customers
U08283,10,43,132328.38999999998,3077.404418604651,Chennai,1,high,47,3,3,4,10,3,At Risk
U08284,1,45,140466.82,3121.484888888889,Hyderabad,1,low,47,5,4,4,13,3,At Risk
U08285,7,39,61365.78,1573.4815384615383,Ahmedabad,0,high,33,4,2,2,8,1,Dormant
U08286,16,45,50513.61,1122.5246666666667,Pune,0,low,41,3,4,2,9,3,At Risk
U08287,12,36,61358.23,1704.395277777778,Chennai,0,mid,48,3,1,2,6,1,Dormant
U08288,36,38,58036.64,1527.28,Kolkata,0,low,30,1,2,2,5,0,Occasional
U08289,10,38,63425.07,1669.0807894736843,Bangalore,0,high,46,3,2,3,8,1,Dormant
U08290,1,37,137301.19,3710.8429729729733,Mumbai,1,mid,31,5,2,4,11,4,Loyal Customers
U08291,6,37,52887.56,1429.3935135135134,Ahmedabad,0,mid,35,4,2,2,8,1,Dormant
U08292,39,52,69627.46,1338.9896153846155,Bangalore,0,mid,47,1,5,3,9,3,At Risk
U08293,7,58,45010.67,776.0460344827586,Ahmedabad,0,mid,30,4,5,1,10,3,At Risk
U08294,2,48,177540.55000000002,3698.761458333334,Bangalore,1,low,30,5,5,5,15,2,Champions
U08295,14,28,29680.07,1060.0025,Bangalore,0,high,49,3,1,1,5,1,Dormant
U08296,35,43,64293.79,1495.2044186046512,Jaipur,0,high,52,1,3,3,7,0,Occasional
U08297,3,56,174142.83,3109.6933928571425,Surat,1,high,48,5,5,5,15,2,Champions
U08298,11,41,40799.32,995.1053658536586,Delhi,0,high,38,3,3,1,7,1,Dormant
U08299,33,42,136876.75999999998,3258.970476190476,Surat,1,high,47,1,3,4,8,4,Loyal Customers
U08300,1,36,30684.36,852.3433333333334,Pune,0,low,33,5,1,1,7,1,Dormant
U08301,5,32,32727.21,1022.7253125,Kolkata,0,low,45,4,1,1,6,1,Dormant
U08302,40,47,177732.81,3781.5491489361702,Jaipur,1,mid,22,1,4,5,10,4,Loyal Customers
U08303,1,38,104113.22,2739.8215789473684,Hyderabad,1,high,55,5,2,4,11,3,At Risk
U08304,2,47,251952.40999999997,5360.689574468084,Kolkata,2,low,52,5,4,5,14,2,Champions
U08305,35,43,70828.5,1647.1744186046512,Jaipur,0,high,48,1,3,3,7,0,Occasional
U08306,6,35,38687.96,1105.3702857142857,Chennai,0,high,42,4,1,1,6,1,Dormant
U08307,20,50,212316.13,4246.3226,Delhi,2,mid,49,2,5,5,12,2,Champions
U08308,9,40,60808.7,1520.2175,Hyderabad,0,low,42,4,2,2,8,1,Dormant
U08309,25,40,161619.53,4040.48825,Hyderabad,1,mid,48,2,2,4,8,4,Loyal Customers
U08310,32,49,52088.26,1063.0257142857142,Jaipur,0,high,52,1,5,2,8,3,At Risk
U08311,9,50,46966.05,939.321,Jaipur,0,mid,51,4,5,1,10,3,At Risk
U08312,45,41,123566.82,3013.8248780487806,Bangalore,1,mid,44,1,3,4,8,0,Occasional
U08313,5,35,32644.84,932.7097142857143,Ahmedabad,0,low,49,4,1,1,6,1,Dormant
U08314,10,38,59576.28,1567.796842105263,Hyderabad,0,low,23,3,2,2,7,1,Dormant
U08315,25,53,84743.12,1598.9267924528301,Bangalore,0,low,38,2,5,3,10,3,At Risk
U08316,31,57,126264.55,2215.167543859649,Bangalore,1,low,52,1,5,4,10,3,At Risk
U08317,4,48,62250.82,1296.8920833333334,Chennai,0,mid,30,5,5,2,12,3,At Risk
U08318,19,31,34372.16,1108.7793548387099,Chennai,0,low,33,2,1,1,4,1,Dormant
U08319,16,35,41575.21,1187.8631428571427,Delhi,0,high,33,3,1,1,5,1,Dormant
U08320,1,43,289577.4,6734.358139534885,Ahmedabad,2,low,52,5,3,5,13,2,Champions
U08321,2,53,252033.17,4755.34283018868,Hyderabad,2,mid,26,5,5,5,15,2,Champions
U08322,14,50,63246.17,1264.9234,Chennai,0,mid,53,3,5,3,11,3,At Risk
U08323,11,38,53999.78,1421.046842105263,Bangalore,0,mid,29,3,2,2,7,1,Dormant
U08324,9,42,255647.62,6086.848095238095,Mumbai,2,low,49,4,3,5,12,2,Champions
U08325,13,50,202184.34999999998,4043.6869999999994,Bangalore,1,low,40,3,5,5,13,2,Champions
U08326,7,49,268407.44,5477.702857142857,Chennai,2,low,45,4,5,5,14,2,Champions
U08327,13,51,181896.73,3566.602549019608,Chennai,1,high,39,3,5,5,13,2,Champions
U08328,46,42,200703.11000000002,4778.645476190477,Ahmedabad,2,low,36,1,3,5,9,4,Loyal Customers
U08329,12,45,214876.15,4775.025555555555,Mumbai,1,low,33,3,4,5,12,2,Champions
U08330,2,40,158685.07,3967.1267500000004,Surat,1,low,22,5,2,4,11,4,Loyal Customers
U08331,7,43,51660.69,1201.4113953488372,Delhi,0,low,33,4,3,2,9,1,Dormant
U08332,116,32,205226.48,6413.3275,Ahmedabad,1,high,33,1,1,5,7,0,Occasional
U08333,8,45,65719.23000000001,1460.4273333333335,Surat,1,low,22,4,4,3,11,3,At Risk
U08334,31,41,57626.66,1405.5282926829268,Kolkata,0,high,33,1,3,2,6,0,Occasional
U08335,11,40,53298.73,1332.4682500000001,Bangalore,0,mid,39,3,2,2,7,1,Dormant
U08336,76,34,44507.21,1309.0355882352942,Ahmedabad,0,mid,25,1,1,1,3,0,Occasional
U08337,26,40,168443.29,4211.08225,Kolkata,2,low,23,2,2,5,9,4,Loyal Customers
U08338,4,44,57431.54,1305.2622727272728,Pune,0,low,51,5,4,2,11,3,At Risk
U08339,5,43,88929.34,2068.1241860465116,Kolkata,1,mid,27,4,3,3,10,3,At Risk
U08340,3,55,367732.98,6686.054181818182,Delhi,3,low,50,5,5,5,15,2,Champions
U08341,31,32,35934.29,1122.9465625,Delhi,0,low,22,1,1,1,3,0,Occasional
U08342,2,31,107448.73999999999,3466.088387096774,Hyderabad,1,low,34,5,1,4,10,4,Loyal Customers
U08343,4,39,85289.78,2186.917435897436,Delhi,1,mid,48,5,2,3,10,1,Dormant
U08344,8,35,314393.77,8982.679142857143,Ahmedabad,2,mid,38,4,1,5,10,4,Loyal Customers
U08345,31,49,87668.52,1789.1534693877552,Pune,0,low,36,1,5,3,9,3,At Risk
U08346,4,43,328925.03,7649.419302325582,Kolkata,2,high,32,5,3,5,13,2,Champions
U08347,1,44,280191.41000000003,6367.986590909091,Hyderabad,2,mid,50,5,4,5,14,2,Champions
U08348,2,32,55487.53,1733.9853125,Delhi,0,high,22,5,1,2,8,1,Dormant
U08349,19,39,47924.61,1228.8361538461538,Pune,0,high,24,2,2,1,5,1,Dormant
U08350,13,30,110314.85,3677.161666666667,Delhi,1,mid,42,3,1,4,8,4,Loyal Customers
U08351,24,37,107021.07,2892.4613513513514,Jaipur,1,mid,32,2,2,4,8,1,Dormant
U08352,28,43,211754.68,4924.527441860465,Chennai,1,low,42,2,3,5,10,4,Loyal Customers
U08353,55,51,80270.71,1573.9354901960785,Bangalore,1,high,36,1,5,3,9,0,Occasional
U08354,4,47,123380.65,2625.120212765957,Mumbai,1,low,36,5,4,4,13,3,At Risk
U08355,32,54,194162.72,3595.605925925926,Chennai,1,mid,32,1,5,5,11,2,Champions
U08356,27,41,63887.96,1558.2429268292683,Ahmedabad,0,low,27,2,3,3,8,1,Dormant
U08357,3,48,58178.81,1212.0585416666665,Kolkata,0,mid,29,5,5,2,12,3,At Risk
U08358,20,50,60042.82,1200.8564,Kolkata,0,high,44,2,5,2,9,3,At Risk
U08359,5,55,58112.3,1056.5872727272729,Kolkata,0,high,41,4,5,2,11,3,At Risk
U08360,6,42,50596.64,1204.6819047619047,Surat,0,low,25,4,3,2,9,1,Dormant
U08361,20,42,88553.45999999999,2108.415714285714,Chennai,1,mid,48,2,3,3,8,1,Dormant
U08362,21,39,60800.8,1558.9948717948719,Chennai,0,low,43,2,2,2,6,1,Dormant
U08363,16,34,171539.09,5045.267352941177,Hyderabad,1,high,32,3,1,5,9,4,Loyal Customers
U08364,40,48,366434.73,7634.056874999999,Delhi,3,low,44,1,5,5,11,2,Champions
U08365,19,41,56560.75,1379.530487804878,Chennai,0,mid,53,2,3,2,7,1,Dormant
U08366,2,47,53245.5,1132.8829787234042,Bangalore,0,low,45,5,4,2,11,3,At Risk
U08367,12,35,93333.18,2666.6622857142856,Kolkata,1,high,22,3,1,3,7,1,Dormant
U08368,5,59,143547.47,2433.007966101695,Hyderabad,1,mid,49,4,5,4,13,3,At Risk
U08369,10,44,62887.24,1429.2554545454545,Jaipur,0,high,48,3,4,3,10,3,At Risk
U08370,83,38,120726.88000000002,3177.0231578947373,Delhi,1,mid,45,1,2,4,7,0,Occasional
U08371,18,52,86544.81999999999,1664.3234615384613,Hyderabad,0,low,32,2,5,3,10,3,At Risk
U08372,36,48,160142.7,3336.30625,Pune,1,high,22,1,5,4,10,4,Loyal Customers
U08373,37,29,22978.309999999998,792.3555172413792,Delhi,0,high,32,1,1,1,3,0,Occasional
U08374,4,33,52066.81,1577.7821212121212,Chennai,0,low,32,5,1,2,8,1,Dormant
U08375,93,35,60961.08,1741.7451428571428,Hyderabad,0,mid,45,1,1,2,4,0,Occasional
U08376,17,51,105675.04999999999,2072.0598039215683,Kolkata,1,mid,24,2,5,4,11,3,At Risk
U08377,15,45,443279.45,9850.654444444444,Hyderabad,4,high,24,3,4,5,12,2,Champions
U08378,38,42,155598.81,3704.7335714285714,Jaipur,1,low,33,1,3,4,8,4,Loyal Customers
U08379,15,42,273299.92,6507.140952380952,Delhi,3,low,34,3,3,5,11,2,Champions
U08380,76,38,183679.09,4833.660263157894,Chennai,1,low,33,1,2,5,8,0,Occasional
U08381,28,40,38937.56,973.439,Mumbai,0,mid,37,2,2,1,5,1,Dormant
U08382,17,41,135368.95,3301.6817073170732,Jaipur,1,low,24,2,3,4,9,4,Loyal Customers
U08383,70,33,32767.329999999998,992.9493939393939,Jaipur,0,mid,43,1,1,1,3,0,Occasional
U08384,24,49,95092.55,1940.6642857142858,Surat,0,high,29,2,5,4,11,3,At Risk
U08385,16,38,61461.04,1617.3957894736843,Surat,1,mid,43,3,2,2,7,1,Dormant
U08386,16,43,231597.64,5385.991627906977,Jaipur,2,low,24,3,3,5,11,2,Champions
